GHCND:USR0000CSVA;20050315;23.33;10.00;2005;03;15;16.11;74
GHCND:USR0000CSVA;20050316;21.11;6.111;2005;03;16;12.77;75
GHCND:USR0000CSVA;20050317;18.88;8.888;2005;03;17;12.22;76
GHCND:USR0000CSVA;20050318;12.22;9.444;2005;03;18;10.55;77
GHCND:USR0000CSVA;20050319;13.88;10.00;2005;03;19;11.66;78
GHCND:USR0000CSVA;20050320;13.88;10.00;2005;03;20;11.11;79
GHCND:USR0000CSVA;20050321;15.00;8.888;2005;03;21;11.11;80
GHCND:USR0000CSVA;20050322;12.22;7.222;2005;03;22;9.444;81
GHCND:USR0000CSVA;20050323;11.11;6.666;2005;03;23;8.333;82
GHCND:USR0000CSVA;20050324;14.44;5.000;2005;03;24;9.444;83
GHCND:USR0000CSVA;20050325;13.33;7.222;2005;03;25;9.444;84
GHCND:USR0000CSVA;20050326;18.88;5.555;2005;03;26;11.66;85
GHCND:USR0000CSVA;20050327;13.88;7.777;2005;03;27;10.55;86
GHCND:USR0000CSVA;20050328;11.66;7.777;2005;03;28;8.888;87
GHCND:USR0000CSVA;20050329;12.77;7.777;2005;03;29;10.00;88
GHCND:USR0000CSVA;20050330;17.22;3.888;2005;03;30;10.55;89
GHCND:USR0000CSVA;20050331;22.22;6.666;2005;03;31;13.88;90
GHCND:USR0000CSVA;20050401;20.55;8.888;2005;04;01;13.33;91
GHCND:USR0000CSVA;20050402;12.77;7.222;2005;04;02;9.444;92
GHCND:USR0000CSVA;20050403;13.88;5.555;2005;04;03;8.888;93
GHCND:USR0000CSVA;20050404;13.88;5.555;2005;04;04;9.444;94
GHCND:USR0000CSVA;20050405;22.22;5.000;2005;04;05;12.22;95
GHCND:USR0000CSVA;20050406;21.11;7.222;2005;04;06;12.77;96
GHCND:USR0000CSVA;20050407;11.66;6.111;2005;04;07;8.888;97
GHCND:USR0000CSVA;20050408;11.66;6.666;2005;04;08;8.333;98
GHCND:USR0000CSVA;20050409;13.88;7.222;2005;04;09;10.00;99
GHCND:USR0000CSVA;20050410;18.88;6.111;2005;04;10;10.55;100
GHCND:USR0000CSVA;20050411;13.88;6.111;2005;04;11;9.444;101
GHCND:USR0000CSVA;20050412;13.33;5.555;2005;04;12;8.888;102
GHCND:USR0000CSVA;20050413;11.66;4.444;2005;04;13;7.777;103
GHCND:USR0000CSVA;20050414;13.88;3.888;2005;04;14;8.333;104
GHCND:USR0000CSVA;20050415;19.44;5.000;2005;04;15;11.11;105
GHCND:USR0000CSVA;20050416;13.33;7.777;2005;04;16;10.00;106
GHCND:USR0000CSVA;20050417;11.66;6.111;2005;04;17;8.888;107
GHCND:USR0000CSVA;20050418;13.33;5.000;2005;04;18;8.333;108
GHCND:USR0000CSVA;20050419;17.77;6.111;2005;04;19;11.11;109
GHCND:USR0000CSVA;20050420;15.00;6.666;2005;04;20;10.00;110
GHCND:USR0000CSVA;20050421;22.77;6.666;2005;04;21;13.33;111
GHCND:USR0000CSVA;20050422;22.22;8.888;2005;04;22;13.33;112
GHCND:USR0000CSVA;20050423;16.66;7.777;2005;04;23;11.66;113
GHCND:USR0000CSVA;20050424;17.22;7.777;2005;04;24;11.11;114
GHCND:USR0000CSVA;20050425;15.55;6.666;2005;04;25;10.55;115
GHCND:USR0000CSVA;20050426;21.11;6.666;2005;04;26;12.22;116
GHCND:USR0000CSVA;20050427;15.00;8.333;2005;04;27;11.66;117
GHCND:USR0000CSVA;20050428;16.66;8.333;2005;04;28;11.11;118
GHCND:USR0000CSVA;20050429;16.11;8.888;2005;04;29;11.66;119
GHCND:USR0000CSVA;20050430;14.44;7.777;2005;04;30;10.55;120
GHCND:USR0000CSVA;20050501;18.33;7.777;2005;05;01;12.77;121
GHCND:USR0000CSVA;20050502;16.11;8.888;2005;05;02;12.22;122
GHCND:USR0000CSVA;20050503;15.55;9.444;2005;05;03;12.22;123
GHCND:USR0000CSVA;20050504;17.77;11.11;2005;05;04;13.33;124
GHCND:USR0000CSVA;20050505;15.00;10.00;2005;05;05;12.22;125
GHCND:USR0000CSVA;20050506;16.11;9.444;2005;05;06;12.22;126
GHCND:USR0000CSVA;20050507;17.77;8.888;2005;05;07;12.22;127
GHCND:USR0000CSVA;20050508;13.33;10.00;2005;05;08;11.66;128
GHCND:USR0000CSVA;20050509;15.55;7.777;2005;05;09;11.11;129
GHCND:USR0000CSVA;20050510;13.88;8.333;2005;05;10;11.11;130
GHCND:USR0000CSVA;20050511;17.77;6.666;2005;05;11;12.22;131
GHCND:USR0000CSVA;20050512;17.77;9.444;2005;05;12;12.22;132
GHCND:USR0000CSVA;20050513;16.11;9.444;2005;05;13;12.22;133
GHCND:USR0000CSVA;20050514;15.55;11.66;2005;05;14;13.33;134
GHCND:USR0000CSVA;20050515;20.55;11.66;2005;05;15;15.00;135
GHCND:USR0000CSVA;20050516;15.00;10.55;2005;05;16;12.22;136
GHCND:USR0000CSVA;20050517;16.11;8.888;2005;05;17;12.22;137
GHCND:USR0000CSVA;20050518;14.44;11.11;2005;05;18;13.88;138
GHCND:USR0000CSVA;20050519;17.22;11.11;2005;05;19;13.88;139
GHCND:USR0000CSVA;20050520;16.66;10.55;2005;05;20;13.33;140
GHCND:USR0000CSVA;20050521;20.00;8.888;2005;05;21;13.88;141
GHCND:USR0000CSVA;20050522;15.55;8.888;2005;05;22;12.22;142
GHCND:USR0000CSVA;20050523;18.88;7.777;2005;05;23;11.66;143
GHCND:USR0000CSVA;20050524;26.66;7.777;2005;05;24;17.77;144
GHCND:USR0000CSVA;20050525;27.22;9.444;2005;05;25;17.77;145
GHCND:USR0000CSVA;20050526;19.44;8.333;2005;05;26;12.77;146
GHCND:USR0000CSVA;20050527;15.55;9.444;2005;05;27;11.66;147
GHCND:USR0000CSVA;20050528;15.00;9.444;2005;05;28;11.66;148
GHCND:USR0000CSVA;20050529;16.66;10.00;2005;05;29;12.77;149
GHCND:USR0000CSVA;20050530;21.11;9.444;2005;05;30;13.88;150
GHCND:USR0000CSVA;20050531;21.11;8.888;2005;05;31;13.33;151
GHCND:USR0000CSVA;20050601;21.66;8.333;2005;06;01;12.77;152
GHCND:USR0000CSVA;20050602;14.44;7.777;2005;06;02;10.55;153
GHCND:USR0000CSVA;20050603;13.33;7.777;2005;06;03;10.55;154
GHCND:USR0000CSVA;20050604;15.00;7.222;2005;06;04;10.55;155
GHCND:USR0000CSVA;20050605;12.22;7.777;2005;06;05;9.444;156
GHCND:USR0000CSVA;20050606;14.44;6.666;2005;06;06;10.55;157
GHCND:USR0000CSVA;20050607;14.44;7.222;2005;06;07;11.11;158
GHCND:USR0000CSVA;20050608;14.44;10.00;2005;06;08;12.22;159
GHCND:USR0000CSVA;20050609;15.00;10.00;2005;06;09;12.77;160
GHCND:USR0000CSVA;20050610;14.44;9.444;2005;06;10;11.66;161
GHCND:USR0000CSVA;20050611;16.11;7.777;2005;06;11;11.11;162
GHCND:USR0000CSVA;20050612;22.22;6.666;2005;06;12;15.00;163
GHCND:USR0000CSVA;20050613;28.88;8.888;2005;06;13;17.22;164
GHCND:USR0000CSVA;20050614;14.44;7.777;2005;06;14;11.11;165
GHCND:USR0000CSVA;20050615;18.88;7.222;2005;06;15;11.66;166
GHCND:USR0000CSVA;20050616;13.88;9.444;2005;06;16;11.11;167
GHCND:USR0000CSVA;20050617;17.77;10.55;2005;06;17;13.33;168
GHCND:USR0000CSVA;20050618;17.22;10.55;2005;06;18;12.77;169
GHCND:USR0000CSVA;20050619;19.44;8.888;2005;06;19;13.88;170
GHCND:USR0000CSVA;20050620;17.22;10.00;2005;06;20;12.77;171
GHCND:USR0000CSVA;20050621;17.22;10.00;2005;06;21;13.33;172
GHCND:USR0000CSVA;20050622;17.22;10.55;2005;06;22;12.77;173
GHCND:USR0000CSVA;20050623;16.66;10.55;2005;06;23;12.77;174
GHCND:USR0000CSVA;20050624;18.33;11.11;2005;06;24;13.33;175
GHCND:USR0000CSVA;20050625;16.66;10.55;2005;06;25;12.77;176
GHCND:USR0000CSVA;20050626;15.00;10.00;2005;06;26;12.22;177
GHCND:USR0000CSVA;20050627;17.22;10.00;2005;06;27;13.33;178
GHCND:USR0000CSVA;20050628;19.44;10.55;2005;06;28;13.33;179
GHCND:USR0000CSVA;20050629;27.77;11.66;2005;06;29;19.44;180
GHCND:USR0000CSVA;20050630;28.33;9.444;2005;06;30;19.44;181
GHCND:USR0000CSVA;20050701;21.66;8.888;2005;07;01;15.55;182
GHCND:USR0000CSVA;20050702;20.55;8.888;2005;07;02;14.44;183
GHCND:USR0000CSVA;20050703;19.44;9.444;2005;07;03;13.33;184
GHCND:USR0000CSVA;20050704;20.55;8.888;2005;07;04;13.33;185
GHCND:USR0000CSVA;20050705;13.33;8.888;2005;07;05;10.55;186
GHCND:USR0000CSVA;20050706;15.55;10.00;2005;07;06;12.22;187
GHCND:USR0000CSVA;20050707;17.22;10.55;2005;07;07;12.77;188
GHCND:USR0000CSVA;20050708;18.33;10.00;2005;07;08;13.88;189
GHCND:USR0000CSVA;20050709;16.66;11.66;2005;07;09;13.33;190
GHCND:USR0000CSVA;20050710;20.00;12.22;2005;07;10;15.00;191
GHCND:USR0000CSVA;20050711;21.66;11.11;2005;07;11;15.55;192
GHCND:USR0000CSVA;20050712;27.22;10.55;2005;07;12;17.22;193
GHCND:USR0000CSVA;20050713;30.00;10.00;2005;07;13;20.55;194
GHCND:USR0000CSVA;20050714;31.11;10.55;2005;07;14;21.11;195
GHCND:USR0000CSVA;20050715;26.66;11.66;2005;07;15;17.22;196
GHCND:USR0000CSVA;20050716;33.88;9.444;2005;07;16;22.22;197
GHCND:USR0000CSVA;20050717;32.22;12.77;2005;07;17;21.66;198
GHCND:USR0000CSVA;20050718;22.77;10.55;2005;07;18;16.66;199
GHCND:USR0000CSVA;20050719;23.33;10.55;2005;07;19;16.11;200
GHCND:USR0000CSVA;20050720;23.33;9.444;2005;07;20;16.66;201
GHCND:USR0000CSVA;20050721;18.88;11.11;2005;07;21;13.88;202
GHCND:USR0000CSVA;20050722;18.88;12.77;2005;07;22;15.55;203
GHCND:USR0000CSVA;20050723;36.11;19.44;2005;07;23;26.11;204
GHCND:USR0000CSVA;20050724;31.11;16.11;2005;07;24;23.88;205
GHCND:USR0000CSVA;20050725;21.11;10.55;2005;07;25;15.55;206
GHCND:USR0000CSVA;20050726;27.77;8.888;2005;07;26;17.22;207
GHCND:USR0000CSVA;20050727;26.11;7.777;2005;07;27;15.00;208
GHCND:USR0000CSVA;20050728;21.11;10.00;2005;07;28;15.00;209
GHCND:USR0000CSVA;20050729;22.77;10.00;2005;07;29;15.00;210
GHCND:USR0000CSVA;20050730;25.00;9.444;2005;07;30;17.22;211
GHCND:USR0000CSVA;20050731;28.33;8.333;2005;07;31;16.11;212
GHCND:USR0000CSVA;20050801;27.77;8.333;2005;08;01;17.22;213
GHCND:USR0000CSVA;20050802;23.88;11.66;2005;08;02;17.22;214
GHCND:USR0000CSVA;20050803;28.88;10.00;2005;08;03;19.44;215
GHCND:USR0000CSVA;20050804;25.55;9.444;2005;08;04;17.22;216
GHCND:USR0000CSVA;20050805;28.33;10.55;2005;08;05;20.55;217
GHCND:USR0000CSVA;20050806;29.44;16.66;2005;08;06;22.22;218
GHCND:USR0000CSVA;20050807;25.00;10.55;2005;08;07;17.77;219
GHCND:USR0000CSVA;20050808;22.22;11.11;2005;08;08;14.44;220
GHCND:USR0000CSVA;20050809;26.11;9.444;2005;08;09;16.11;221
GHCND:USR0000CSVA;20050810;26.66;8.888;2005;08;10;18.33;222
GHCND:USR0000CSVA;20050811;27.77;10.55;2005;08;11;18.88;223
GHCND:USR0000CSVA;20050812;28.88;9.444;2005;08;12;16.66;224
GHCND:USR0000CSVA;20050813;15.00;10.00;2005;08;13;11.66;225
GHCND:USR0000CSVA;20050814;17.77;10.55;2005;08;14;12.22;226
GHCND:USR0000CSVA;20050815;17.22;10.55;2005;08;15;12.77;227
GHCND:USR0000CSVA;20050816;22.77;10.00;2005;08;16;15.00;228
GHCND:USR0000CSVA;20050817;19.44;9.444;2005;08;17;13.33;229
GHCND:USR0000CSVA;20050818;17.22;10.55;2005;08;18;12.77;230
GHCND:USR0000CSVA;20050819;17.22;10.00;2005;08;19;12.22;231
GHCND:USR0000CSVA;20050820;15.55;10.00;2005;08;20;11.66;232
GHCND:USR0000CSVA;20050821;14.44;10.00;2005;08;21;11.11;233
GHCND:USR0000CSVA;20050822;20.55;10.00;2005;08;22;15.55;234
GHCND:USR0000CSVA;20050823;27.77;10.55;2005;08;23;16.66;235
GHCND:USR0000CSVA;20050824;16.11;10.00;2005;08;24;12.22;236
GHCND:USR0000CSVA;20050825;22.77;10.00;2005;08;25;15.00;237
GHCND:USR0000CSVA;20050826;25.00;7.222;2005;08;26;15.55;238
GHCND:USR0000CSVA;20050827;29.44;8.333;2005;08;27;18.33;239
GHCND:USR0000CSVA;20050828;28.88;12.77;2005;08;28;20.00;240
GHCND:USR0000CSVA;20050829;18.33;11.11;2005;08;29;14.44;241
GHCND:USR0000CSVA;20050830;29.44;15.55;2005;08;30;22.22;242
GHCND:USR0000CSVA;20050831;33.33;10.55;2005;08;31;24.44;243
GHCND:USR0000CSVA;20050901;30.00;8.888;2005;09;01;15.55;244
GHCND:USR0000CSVA;20050902;21.66;10.00;2005;09;02;13.88;245
GHCND:USR0000CSVA;20050903;17.22;9.444;2005;09;03;12.22;246
GHCND:USR0000CSVA;20050904;18.88;10.00;2005;09;04;13.33;247
GHCND:USR0000CSVA;20050905;22.22;11.11;2005;09;05;15.55;248
GHCND:USR0000CSVA;20050906;18.88;8.888;2005;09;06;12.22;249
GHCND:USR0000CSVA;20050907;16.11;8.888;2005;09;07;11.66;250
GHCND:USR0000CSVA;20050908;16.11;10.55;2005;09;08;12.77;251
GHCND:USR0000CSVA;20050909;14.44;10.00;2005;09;09;11.66;252
GHCND:USR0000CSVA;20050910;19.44;8.888;2005;09;10;13.33;253
GHCND:USR0000CSVA;20050911;16.66;10.00;2005;09;11;12.77;254
GHCND:USR0000CSVA;20050912;15.55;8.888;2005;09;12;11.11;255
GHCND:USR0000CSVA;20050913;16.66;8.333;2005;09;13;11.11;256
GHCND:USR0000CSVA;20050914;12.22;9.444;2005;09;14;10.55;257
GHCND:USR0000CSVA;20050915;19.44;8.888;2005;09;15;11.66;258
GHCND:USR0000CSVA;20050916;16.66;9.444;2005;09;16;12.77;259
GHCND:USR0000CSVA;20050917;15.00;9.444;2005;09;17;11.66;260
GHCND:USR0000CSVA;20050918;24.44;7.777;2005;09;18;14.44;261
GHCND:USR0000CSVA;20050919;30.00;12.77;2005;09;19;21.66;262
GHCND:USR0000CSVA;20050920;22.22;8.888;2005;09;20;13.33;263
GHCND:USR0000CSVA;20050921;23.88;8.888;2005;09;21;14.44;264
GHCND:USR0000CSVA;20050922;25.00;7.222;2005;09;22;13.88;265
GHCND:USR0000CSVA;20050923;14.44;7.777;2005;09;23;10.55;266
GHCND:USR0000CSVA;20050924;22.77;10.55;2005;09;24;15.55;267
GHCND:USR0000CSVA;20050925;26.66;12.77;2005;09;25;18.33;268
GHCND:USR0000CSVA;20050926;21.11;11.11;2005;09;26;15.00;269
GHCND:USR0000CSVA;20050927;24.44;10.55;2005;09;27;15.55;270
GHCND:USR0000CSVA;20050928;31.11;16.11;2005;09;28;22.77;271
GHCND:USR0000CSVA;20050929;34.44;17.77;2005;09;29;24.44;272
GHCND:USR0000CSVA;20050930;32.77;13.33;2005;09;30;21.66;273
GHCND:USR0000CSVA;20051001;17.77;10.00;2005;10;01;13.88;274
GHCND:USR0000CSVA;20051002;16.11;8.888;2005;10;02;12.22;275
GHCND:USR0000CSVA;20051003;15.55;9.444;2005;10;03;11.66;276
GHCND:USR0000CSVA;20051004;18.33;7.222;2005;10;04;12.77;277
GHCND:USR0000CSVA;20051005;25.00;12.77;2005;10;05;18.33;278
GHCND:USR0000CSVA;20051006;27.77;9.444;2005;10;06;17.77;279
GHCND:USR0000CSVA;20051007;22.22;8.888;2005;10;07;12.77;280
GHCND:USR0000CSVA;20051008;13.88;8.888;2005;10;08;10.55;281
GHCND:USR0000CSVA;20051009;22.22;8.888;2005;10;09;15.00;282
GHCND:USR0000CSVA;20051010;27.77;12.77;2005;10;10;20.00;283
GHCND:USR0000CSVA;20051011;16.11;7.777;2005;10;11;12.22;284
GHCND:USR0000CSVA;20051012;27.22;10.00;2005;10;12;18.33;285
GHCND:USR0000CSVA;20051013;24.44;14.44;2005;10;13;17.22;286
GHCND:USR0000CSVA;20051014;21.66;11.11;2005;10;14;15.55;287
GHCND:USR0000CSVA;20051015;15.00;9.444;2005;10;15;11.66;288
GHCND:USR0000CSVA;20051016;26.11;10.00;2005;10;16;17.77;289
GHCND:USR0000CSVA;20051017;28.33;14.44;2005;10;17;21.11;290
GHCND:USR0000CSVA;20051018;15.55;11.66;2005;10;18;13.33;291
GHCND:USR0000CSVA;20051019;18.88;10.00;2005;10;19;13.33;292
GHCND:USR0000CSVA;20051020;18.88;7.777;2005;10;20;11.66;293
GHCND:USR0000CSVA;20051021;23.33;9.444;2005;10;21;14.44;294
GHCND:USR0000CSVA;20051022;20.55;6.666;2005;10;22;12.22;295
GHCND:USR0000CSVA;20051023;16.11;10.00;2005;10;23;11.66;296
GHCND:USR0000CSVA;20051024;15.00;8.888;2005;10;24;11.11;297
GHCND:USR0000CSVA;20051025;17.22;8.888;2005;10;25;11.66;298
GHCND:USR0000CSVA;20051026;13.33;8.333;2005;10;26;11.11;299
GHCND:USR0000CSVA;20051027;17.22;8.333;2005;10;27;11.66;300
GHCND:USR0000CSVA;20051028;18.88;10.55;2005;10;28;13.33;301
GHCND:USR0000CSVA;20051029;17.77;7.777;2005;10;29;11.66;302
GHCND:USR0000CSVA;20051030;18.33;7.777;2005;10;30;11.66;303
GHCND:USR0000CSVA;20051031;21.66;8.888;2005;10;31;14.44;304
GHCND:USR0000CSVA;20051101;22.77;11.11;2005;11;01;13.88;305
GHCND:USR0000CSVA;20051102;12.22;7.222;2005;11;02;10.00;306
GHCND:USR0000CSVA;20051103;16.11;6.666;2005;11;03;11.11;307
GHCND:USR0000CSVA;20051104;15.00;8.888;2005;11;04;11.66;308
GHCND:USR0000CSVA;20051105;16.11;7.777;2005;11;05;11.66;309
GHCND:USR0000CSVA;20051106;16.66;8.888;2005;11;06;12.77;310
GHCND:USR0000CSVA;20051107;15.00;9.444;2005;11;07;12.77;311
GHCND:USR0000CSVA;20051108;15.00;8.333;2005;11;08;11.11;312
GHCND:USR0000CSVA;20051109;20.55;10.00;2005;11;09;12.77;313
GHCND:USR0000CSVA;20051110;18.33;9.444;2005;11;10;12.77;314
GHCND:USR0000CSVA;20051111;13.33;8.333;2005;11;11;10.55;315
GHCND:USR0000CSVA;20051112;15.55;7.222;2005;11;12;11.11;316
GHCND:USR0000CSVA;20051113;17.77;8.333;2005;11;13;11.66;317
GHCND:USR0000CSVA;20051114;20.55;10.55;2005;11;14;15.00;318
GHCND:USR0000CSVA;20051115;20.55;12.77;2005;11;15;16.66;319
GHCND:USR0000CSVA;20051116;22.77;11.66;2005;11;16;16.11;320
GHCND:USR0000CSVA;20051117;21.66;13.33;2005;11;17;17.22;321
GHCND:USR0000CSVA;20051118;22.22;13.33;2005;11;18;17.22;322
GHCND:USR0000CSVA;20051119;22.77;13.88;2005;11;19;17.22;323
GHCND:USR0000CSVA;20051120;21.11;12.22;2005;11;20;16.11;324
GHCND:USR0000CSVA;20051121;21.11;11.66;2005;11;21;15.55;325
GHCND:USR0000CSVA;20051122;22.22;11.11;2005;11;22;15.55;326
GHCND:USR0000CSVA;20051123;21.66;8.888;2005;11;23;15.00;327
GHCND:USR0000CSVA;20051124;17.22;7.777;2005;11;24;10.55;328
GHCND:USR0000CSVA;20051125;13.88;7.222;2005;11;25;11.11;329
GHCND:USR0000CSVA;20051126;11.11;5.000;2005;11;26;7.777;330
GHCND:USR0000CSVA;20051127;12.77;4.444;2005;11;27;7.222;331
GHCND:USR0000CSVA;20051128;14.44;6.111;2005;11;28;8.888;332
GHCND:USR0000CSVA;20051129;12.22;7.222;2005;11;29;10.55;333
GHCND:USR0000CSVA;20051130;14.44;6.111;2005;11;30;10.00;334
GHCND:USR0000CSVA;20051201;13.33;6.666;2005;12;01;11.11;335
GHCND:USR0000CSVA;20051202;12.22;5.000;2005;12;02;7.777;336
GHCND:USR0000CSVA;20051203;10.55;5.555;2005;12;03;7.222;337
GHCND:USR0000CSVA;20051204;11.11;3.888;2005;12;04;7.222;338
GHCND:USR0000CSVA;20051205;12.22;2.222;2005;12;05;7.222;339
GHCND:USR0000CSVA;20051206;15.55;5.555;2005;12;06;9.444;340
GHCND:USR0000CSVA;20051207;12.77;6.111;2005;12;07;8.333;341
GHCND:USR0000CSVA;20051208;12.22;5.000;2005;12;08;8.333;342
GHCND:USR0000CSVA;20051209;16.66;6.666;2005;12;09;11.66;343
GHCND:USR0000CSVA;20051210;15.55;7.222;2005;12;10;11.66;344
GHCND:USR0000CSVA;20051211;16.11;7.777;2005;12;11;11.66;345
GHCND:USR0000CSVA;20051212;10.55;7.222;2005;12;12;8.888;346
GHCND:USR0000CSVA;20051213;11.11;5.000;2005;12;13;8.333;347
GHCND:USR0000CSVA;20051214;12.77;5.555;2005;12;14;8.333;348
GHCND:USR0000CSVA;20051215;14.44;5.555;2005;12;15;8.333;349
GHCND:USR0000CSVA;20051216;11.66;3.888;2005;12;16;6.666;350
GHCND:USR0000CSVA;20051217;8.888;3.888;2005;12;17;6.666;351
GHCND:USR0000CSVA;20051218;13.33;10.55;2005;12;18;12.22;352
GHCND:USR0000CSVA;20051219;14.44;11.66;2005;12;19;12.77;353
GHCND:USR0000CSVA;20051220;18.33;11.66;2005;12;20;13.88;354
GHCND:USR0000CSVA;20051221;15.55;12.77;2005;12;21;14.44;355
GHCND:USR0000CSVA;20051222;14.44;12.77;2005;12;22;13.88;356
GHCND:USR0000CSVA;20051223;15.55;12.22;2005;12;23;13.33;357
GHCND:USR0000CSVA;20051224;17.77;10.55;2005;12;24;13.33;358
